transfer_id,departure_object_id,arrival_object_id,departure_epoch,time_of_flight,revolutions,prograde,departure_position_x,departure_position_y,departure_position_z,departure_velocity_x,departure_velocity_y,departure_velocity_z,departure_semi_major_axis,departure_eccentricity,departure_inclination,departure_argument_of_periapsis,departure_longitude_of_ascending_node,departure_true_anomaly,arrival_position_x,arrival_position_y,arrival_position_z,arrival_velocity_x,arrival_velocity_y,arrival_velocity_z,arrival_semi_major_axis,arrival_eccentricity,arrival_inclination,arrival_argument_of_periapsis,arrival_longitude_of_ascending_node,arrival_true_anomaly,transfer_semi_major_axis,transfer_eccentricity,transfer_inclination,transfer_argument_of_periapsis,transfer_longitude_of_ascending_node,transfer_true_anomaly,departure_delta_v_x,departure_delta_v_y,departure_delta_v_z,arrival_delta_v_x,arrival_delta_v_y,arrival_delta_v_z,transfer_delta_v
14441263,20884,16615,2.4574e+06,4600,0,0,1093.94,-163.29,7106.37,-1.79494,-7.23342,0.11548,7209.38,0.00252364,1.72448,1.26854,1.32516,0.28729,1785.61,6946.48,151.731,1.04657,-0.444702,7.36515,7170.81,0.00197126,1.72221,1.81529,1.32242,4.48929,7196.96,0.00325393,1.72444,0.198119,1.32247,1.3573,-0.0146757,0.0106254,0.0210734,-0.0203729,-0.00492667,-0.0110794,0.0514996
14441050,20884,16615,2.4574e+06,15700,2,0,-1141.79,-6452.8,3021.82,-1.77296,-2.83287,-6.64294,7224.1,0.00443225,1.72432,1.37801,1.32425,1.32602,1837.54,6907.48,601.595,0.927553,-0.901754,7.34019,7170.69,0.00205642,1.72221,1.81404,1.32364,4.55409,7196.83,0.00333126,1.72508,0.189772,1.32389,2.5142,0.000118602,0.022338,0.00622175,-0.0255307,-0.00526935,-0.011119,0.0515296
14441281,20884,16615,2.4574e+06,10000,1,0,1093.94,-163.29,7106.37,-1.79494,-7.23342,0.11548,7209.38,0.00252364,1.72448,1.26854,1.32516,0.28729,778.911,5736.36,-4247.18,1.9618,4.09483,5.89741,7164.35,0.00224128,1.72228,2.2481,1.32361,3.39359,7184.43,0.00104453,1.72443,4.71686,1.32198,3.12167,-0.0201225,0.0182922,-0.00170642,-0.0230767,-0.00917611,0.000921891,0.0520988
14441262,20884,16615,2.4574e+06,4300,0,0,1093.94,-163.29,7106.37,-1.79494,-7.23342,0.11548,7209.38,0.00252364,1.72448,1.26854,1.32516,0.28729,1390.59,6742.76,-2029.44,1.56533,1.79103,7.05781,7169.33,0.00174318,1.72222,1.99968,1.32242,3.99343,7196.85,0.00305017,1.72443,0.20764,1.32175,1.34767,-0.01995,0.0119961,0.0203692,-0.0192339,0.00172306,-0.0111981,0.0532552
14441294,20884,16615,2.4574e+06,13900,2,0,1093.94,-163.29,7106.37,-1.79494,-7.23342,0.11548,7209.38,0.00252364,1.72448,1.26854,1.32516,0.28729,-1970.65,-6602.62,-1963.66,-0.547633,2.25725,-7.09045,7169.43,0.00195712,1.72222,2.18854,1.32425,1.23398,7176.65,0.00238709,1.72448,4.229,1.32491,3.60998,0.000239135,0.0171927,-0.0131509,0.00972552,-0.0298808,-0.00639391,0.0537146
14441231,20884,16615,2.4574e+06,10000,1,0,2052.88,5930.46,3537.17,0.0505872,-3.85117,6.37517,7222.9,0.00434198,1.72434,1.44324,1.32488,5.35991,-1232.51,-478.354,-7054.55,1.69465,7.20053,-0.792131,7153.04,0.00355413,1.7224,1.75721,1.32329,2.84829,7186.11,0.00249277,1.72245,3.5428,1.32379,3.26019,-0.0088923,0.0329998,-0.00224572,0.00111622,-0.016985,0.00965574,0.0538202
14441244,20884,16615,2.4574e+06,13900,2,0,2052.88,5930.46,3537.17,0.0505872,-3.85117,6.37517,7222.9,0.00434198,1.72434,1.44324,1.32488,5.35991,-539.709,-5197.95,4882.83,-2.05088,-4.81057,-5.33514,7162.23,0.00182612,1.7223,1.69784,1.3242,0.681399,7180.06,0.00453144,1.72262,2.91602,1.32389,3.88698,-0.0134501,0.0172483,-0.0153566,0.00372954,-0.0136436,0.0237487,0.0543667
14441295,20884,16615,2.4574e+06,14200,2,0,1093.94,-163.29,7106.37,-1.79494,-7.23342,0.11548,7209.38,0.00252364,1.72448,1.26854,1.32516,0.28729,-2036.97,-5617.05,-3961.11,0.108728,4.25866,-6.11775,7165.18,0.00176414,1.72227,1.87591,1.32427,1.8588,7175,0.00243196,1.72449,4.94151,1.32579,2.8976,0.0085252,0.0161914,-0.00188983,0.0106719,-0.0308781,-0.0151866,0.0544234
14441275,20884,16615,2.4574e+06,8200,1,0,1093.94,-163.29,7106.37,-1.79494,-7.23342,0.11548,7209.38,0.00252364,1.72448,1.26854,1.32516,0.28729,-2037.72,-5444.66,-4195.34,0.199593,4.49068,-5.94613,7164.49,0.00179161,1.72228,1.82693,1.32306,1.94816,7189,0.00316565,1.72447,3.25856,1.32469,4.58038,-0.00516211,0.0117324,-0.0279653,0.0189347,-0.0131824,0.00658373,0.0547556
14441124,20884,16615,2.4574e+06,7900,1,0,-1007.66,540.452,-7159.24,1.84398,7.15458,0.287377,7209.5,0.0056882,1.72448,1.44943,1.32458,3.30139,2008.31,6479.87,2318.16,0.425881,-2.64123,6.95995,7168.9,0.00234315,1.72223,1.91784,1.32242,4.69857,7208.02,0.00699142,1.72453,1.0258,1.32323,3.72482,0.0122787,-0.00480287,0.0200897,-0.0142023,0.025724,-0.0109789,0.055398
