transfer_id,departure_object_id,arrival_object_id,departure_epoch,time_of_flight,revolutions,prograde,departure_position_x,departure_position_y,departure_position_z,departure_velocity_x,departure_velocity_y,departure_velocity_z,departure_semi_major_axis,departure_eccentricity,departure_inclination,departure_argument_of_periapsis,departure_longitude_of_ascending_node,departure_true_anomaly,arrival_position_x,arrival_position_y,arrival_position_z,arrival_velocity_x,arrival_velocity_y,arrival_velocity_z,arrival_semi_major_axis,arrival_eccentricity,arrival_inclination,arrival_argument_of_periapsis,arrival_longitude_of_ascending_node,arrival_true_anomaly,transfer_semi_major_axis,transfer_eccentricity,transfer_inclination,transfer_argument_of_periapsis,transfer_longitude_of_ascending_node,transfer_true_anomaly,departure_delta_v_x,departure_delta_v_y,departure_delta_v_z,arrival_delta_v_x,arrival_delta_v_y,arrival_delta_v_z,transfer_delta_v
1636808,16615,21610,2.4574e+06,64753,10,0,913.224,-775.737,7049.6,-1.92685,-7.19357,-0.547469,7152.88,0.000787521,1.7224,2.81828,1.32031,5.10921,1827.18,968.91,6817.57,-3.57922,-6.30105,1.85161,7123.57,0.000420471,1.72236,3.16168,1.01518,4.43877,7065.86,0.0167697,1.7358,5.5071,1.06862,2.3805,-1.66775,0.703059,0.387039,0.389436,-0.160459,0.0351112,2.27346
1737808,16615,21610,2.4574e+06,64753,10,0,-891.116,875.689,-7069.07,1.92671,7.15602,0.637277,7152.97,0.00368185,1.7224,1.88628,1.32093,2.91372,-1722.23,-780.786,-6889.79,3.62338,6.31408,-1.62106,7123.33,0.00298208,1.72236,1.33973,1.0158,3.15095,7064.73,0.0229276,1.7383,2.39631,1.0894,2.36675,1.53107,-0.628229,-0.386906,-0.525281,0.226222,-0.0481983,2.27352
1642808,16615,21610,2.4574e+06,64753,10,0,552.415,-2049.41,6827.77,-2.0704,-6.91684,-1.91021,7153.99,0.000582545,1.72239,2.18577,1.32038,5.92973,1154.35,-175.742,7027.77,-3.87447,-6.3796,0.47699,7122.5,0.000226188,1.72237,4.71669,1.01525,3.07275,7065.81,0.0166184,1.73379,5.72591,1.27666,2.38273,-0.29544,0.106679,0.147454,1.76014,-0.75775,-0.199246,2.27364
1335809,16615,21610,2.4574e+06,64832,10,0,-854.464,1004.1,-7056.58,1.96068,7.13352,0.771421,7153.04,0.0036789,1.7224,1.90085,1.3185,2.91747,-1650.45,-649.35,-6920.93,3.67587,6.32077,-1.46934,7123.18,0.00300392,1.72236,1.35726,1.01335,3.15445,7070.23,0.0226645,1.74091,2.45393,1.10943,2.33078,1.38823,-0.553669,-0.366189,-0.667457,0.306728,-0.0239143,2.27372
1156803,16615,21610,2.4574e+06,64358,10,0,557.724,5170.62,-4950.79,2.07965,4.82139,5.27266,7162.05,0.00256213,1.7223,2.26485,1.31749,3.24646,-1055.08,345.864,-7057.67,3.91458,6.34197,-0.27338,7122.49,0.00308988,1.72237,1.48925,1.01219,3.18591,7073.17,0.0151602,1.72657,2.4121,1.31328,3.09856,0.0294745,-0.0365838,-0.0448906,-2.02429,0.845213,0.257816,2.27373
1738808,16615,21610,2.4574e+06,64753,10,0,-832.894,1089.91,-7046.53,1.95444,7.12441,0.86489,7153.09,0.00368309,1.7224,1.90739,1.32094,2.9237,-1612.7,-591.012,-6935.03,3.6778,6.33646,-1.39488,7123.11,0.00301295,1.72236,1.36441,1.01582,3.15759,7064.68,0.0230653,1.74234,2.43657,1.126,2.36306,1.29829,-0.507593,-0.349895,-0.760626,0.3482,-0.0069934,2.2738
1032809,16615,21610,2.4574e+06,64832,10,0,917.269,-753.736,7051.55,-1.94965,-7.18933,-0.5205,7152.88,0.000800952,1.7224,2.83963,1.31665,5.08418,1970.71,1208.36,6739.04,-3.52048,-6.24102,2.14462,7123.96,0.000503256,1.72235,3.00067,1.01147,4.55853,7074.19,0.0148049,1.73518,5.48116,1.05479,2.40122,-1.73291,0.742668,0.386479,0.322773,-0.128756,0.034945,2.27381
1939807,16615,21610,2.4574e+06,64674,10,0,-851.385,1025.87,-7053.9,1.93776,7.13678,0.797941,7153.05,0.00368546,1.7224,1.90009,1.32216,2.92184,-1791.68,-906.41,-6856.62,3.57822,6.30055,-1.76779,7123.5,0.00295899,1.72236,1.3233,1.01703,3.14694,7061.94,0.0213384,1.74247,2.31496,1.10199,2.4714,1.463,-0.590988,-0.357789,-0.600417,0.263608,-0.0161512,2.27385
1848806,16615,21610,2.4574e+06,64595,10,0,258.865,-2999.94,6485.12,-2.12445,-6.53174,-2.93501,7155.64,0.000804831,1.72237,1.72175,1.32165,0.258044,1071.42,-311.094,7036.22,-3.89278,-6.37865,0.311256,7122.46,0.000242896,1.72237,4.95406,1.01649,2.85788,7063.12,0.0140199,1.72802,5.6117,1.30843,2.64924,-0.0852078,0.0491403,0.0793384,1.97008,-0.816313,-0.25331,2.27387
1838808,16615,21610,2.4574e+06,64753,10,0,873.331,-926.797,7036.26,-1.93861,-7.17639,-0.709656,7152.95,0.000740301,1.7224,2.77192,1.32154,5.17769,1610.33,594.773,6914.31,-3.68353,-6.35652,1.40262,7123.08,0.000311854,1.72236,3.49293,1.01643,4.16992,7063.03,0.0188157,1.73909,5.61142,1.10748,2.30396,-1.42624,0.572498,0.364206,0.631492,-0.288821,0.00800204,2.27387
