transfer_id_x,departure_object_id_x,arrival_object_id_x,departure_epoch_x,time_of_flight_x,revolutions_x,transfer_delta_v_x,atom_transfer_delta_v_x,atom_dv_ranking,combo,transfer_id_y,departure_object_id_y,arrival_object_id_y,departure_epoch_y,time_of_flight_y,revolutions_y,transfer_delta_v_y,atom_transfer_delta_v_y,lambert_dv_ranking
12052444,20793,20974,2457400.05556,13900.0,1,0.977876208399,0.975641192442,864.0,20793-20974,12052444,20793,20974,2457400.05556,13900.0,1,0.977876208399,0.975641192442,876.0
13789948,20876,21911,2457400.05556,15100.0,2,0.949278173179,0.975895185912,865.0,20876-21911,13789948,20876,21911,2457400.05556,15100.0,2,0.949278173179,0.975895185912,824.0
13039838,20852,20972,2457400.03241,12100.0,1,0.961530372633,0.975925224861,866.0,20852-20972,13039838,20852,20972,2457400.03241,12100.0,1,0.961530372633,0.975925224861,850.0
3527698,12169,13563,2457399.53472,15100.0,2,0.984074439336,0.976235348648,867.0,12169-13563,3527698,12169,13563,2457399.53472,15100.0,2,0.984074439336,0.976235348648,888.0
15962400,20904,20793,2457400.04398,15700.0,2,0.982373930532,0.976592435132,868.0,20904-20793,15962250,20904,20793,2457400.00926,15700.0,2,0.980187569639,0.978057361679,879.0
20229289,24914,22830,2457399.90509,12400.0,2,0.998931523396,0.976805182274,869.0,24914-22830,20229709,24914,22830,2457400.00926,3400.0,0,0.989814993226,0.978875245691,895.0
18022069,22830,24914,2457399.97454,6400.0,1,0.968287427662,0.977540948575,870.0,22830-24914,18021349,22830,24914,2457399.80093,15400.0,2,0.961311052089,0.982184723666,849.0
18710586,23259,20887,2457399.62731,11500.0,2,0.954868897058,0.978035283466,871.0,23259-20887,18710586,23259,20887,2457399.62731,11500.0,2,0.954868897058,0.978035283466,832.0
4805146,12204,18467,2457399.52315,14500.0,1,0.980815163894,0.978157294475,872.0,12204-18467,4805146,12204,18467,2457399.52315,14500.0,1,0.980815163894,0.978157294475,881.0
17711997,21911,20876,2457399.95139,14800.0,1,0.991729235569,0.980727632609,873.0,21911-20876,17711997,21911,20876,2457399.95139,14800.0,1,0.991729235569,0.980727632609,898.0
8215298,14914,12204,2457399.55787,15100.0,2,0.992433717576,0.98143188635,874.0,14914-12204,8215298,14914,12204,2457399.55787,15100.0,2,0.992433717576,0.98143188635,901.0
7963800,14913,12183,2457399.78935,15700.0,2,0.949522369739,0.983006604884,875.0,14913-12183,7963800,14913,12183,2457399.78935,15700.0,2,0.949522369739,0.983006604884,826.0
17722648,21911,20894,2457399.52315,15100.0,2,0.984582093289,0.983313769575,876.0,21911-20894,17722647,21911,20894,2457399.52315,14800.0,1,0.982150107432,0.99181640801,886.0
16952335,20972,20793,2457400.03241,11200.0,2,0.989019151564,0.985680736087,877.0,20972-20793,16952335,20972,20793,2457400.03241,11200.0,2,0.989019151564,0.985680736087,894.0
14297489,20883,23261,2457400.06713,12400.0,1,0.977128942145,0.987276698329,878.0,20883-23261,14297489,20883,23261,2457400.06713,12400.0,1,0.977128942145,0.987276698329,874.0
6500035,13563,13566,2457399.5,11200.0,1,0.967233989231,0.987881553075,879.0,13563-13566,6500035,13563,13566,2457399.5,11200.0,1,0.967233989231,0.987881553075,858.0
12275749,20797,20894,2457399.66204,15400.0,2,0.958672585632,0.988392047817,880.0,20797-20894,12275749,20797,20894,2457399.66204,15400.0,2,0.958672585632,0.988392047817,843.0
13479749,20858,20324,2457400.00926,15400.0,2,0.957137107419,0.988430747726,881.0,20858-20324,13479749,20858,20324,2457400.00926,15400.0,2,0.957137107419,0.988430747726,840.0
5443095,12217,27433,2457399.62731,14200.0,1,0.988807247446,0.988802104436,882.0,12217-27433,5443095,12217,27433,2457399.62731,14200.0,1,0.988807247446,0.988802104436,892.0
10589898,18467,23561,2457400.04398,15100.0,2,0.997201458479,0.98903910598,883.0,18467-23561,10587798,18467,23561,2457399.55787,15100.0,2,0.966237677772,1.01336270252,856.0
7242099,13574,13562,2457399.97454,15400.0,2,0.963707608467,0.989779706812,884.0,13574-13562,7242099,13574,13562,2457399.97454,15400.0,2,0.963707608467,0.989779706812,852.0
13029990,20852,20904,2457400.06713,12700.0,1,0.981291030698,0.990212061497,885.0,20852-20904,13029990,20852,20904,2457400.06713,12700.0,1,0.981291030698,0.990212061497,883.0
13797798,20876,23259,2457399.55787,15100.0,2,0.990702466818,0.991741815844,886.0,20876-23259,13797798,20876,23259,2457399.55787,15100.0,2,0.990702466818,0.991741815844,897.0
13769948,20876,20903,2457400.05556,15100.0,2,0.992012199274,0.991869195583,887.0,20876-20903,13769948,20876,20903,2457400.05556,15100.0,2,0.992012199274,0.991869195583,899.0
12027649,20793,20894,2457399.52315,15400.0,2,0.957789083055,0.995401550654,888.0,20793-20894,12027649,20793,20894,2457399.52315,15400.0,2,0.957789083055,0.995401550654,842.0
20895500,25732,18467,2457399.60417,15700.0,2,0.972242901371,0.995588817659,889.0,25732-18467,20895500,25732,18467,2457399.60417,15700.0,2,0.972242901371,0.995588817659,863.0
24244933,27387,26338,2457400.05556,10600.0,1,0.97216567922,0.995912541871,890.0,27387-26338,24244933,27387,26338,2457400.05556,10600.0,1,0.97216567922,0.995912541871,862.0
24501300,27432,27433,2457399.78935,15700.0,3,0.988779680374,0.9968049075,891.0,27432-27433,24500999,27432,27433,2457399.71991,15400.0,2,0.986329967598,1.00606123173,890.0
15440638,20899,17129,2457399.63889,12100.0,1,0.98648671157,0.998586202868,892.0,20899-17129,15440638,20899,17129,2457399.63889,12100.0,1,0.98648671157,0.998586202868,891.0
5132195,12209,23254,2457399.99769,14200.0,2,0.992697121926,0.999093107814,893.0,12209-23254,5132195,12209,23254,2457399.99769,14200.0,2,0.992697121926,0.999093107814,902.0
18703697,23259,20881,2457399.7662,14800.0,2,0.997889133771,0.999303356688,894.0,23259-20881,18703697,23259,20881,2457399.7662,14800.0,2,0.997889133771,0.999303356688,905.0
5025249,12209,13580,2457399.5463,15400.0,3,0.971954975859,1.00282967824,895.0,12209-13580,5025248,12209,13580,2457399.5463,15100.0,2,0.970734349087,1.00476788317,860.0
9947249,17768,12203,2457400.00926,15400.0,2,0.972794029373,1.0042257155,896.0,17768-12203,9947249,17768,12203,2457400.00926,15400.0,2,0.972794029373,1.0042257155,867.0
12015148,20793,20876,2457399.52315,15100.0,2,0.980064818064,1.00469589246,897.0,20793-20876,12015148,20793,20876,2457399.52315,15100.0,2,0.980064818064,1.00469589246,878.0
14790099,20887,23261,2457399.51157,15400.0,3,0.972535025941,1.0051493258,898.0,20887-23261,14790099,20887,23261,2457399.51157,15400.0,3,0.972535025941,1.0051493258,865.0
23992399,26756,26306,2457400.04398,15400.0,2,0.980238855042,1.00587832961,899.0,26756-26306,23992399,26756,26306,2457400.04398,15400.0,2,0.980238855042,1.00587832961,880.0
13209936,20853,17117,2457400.05556,11500.0,1,0.988949431062,1.00856442447,900.0,20853-17117,13209936,20853,17117,2457400.05556,11500.0,1,0.988949431062,1.00856442447,893.0
17266035,20974,23261,2457399.73148,11200.0,1,0.989832310951,1.01031981492,901.0,20974-23261,17266035,20974,23261,2457399.73148,11200.0,1,0.989832310951,1.01031981492,896.0
16498299,20915,20912,2457399.67361,15400.0,2,0.983002792398,1.01433154465,902.0,20915-20912,16498299,20915,20912,2457399.67361,15400.0,2,0.983002792398,1.01433154465,887.0
3049998,12164,14913,2457400.06713,15100.0,2,0.992064741261,1.01934548158,903.0,12164-14913,3049998,12164,14913,2457400.06713,15100.0,2,0.992064741261,1.01934548158,900.0
4655149,12203,24914,2457399.52315,15400.0,3,0.993419165484,1.01967437937,904.0,12203-24914,4655149,12203,24914,2457399.52315,15400.0,3,0.993419165484,1.01967437937,903.0
21085250,25733,12204,2457399.5463,15700.0,2,0.994073482099,1.0270642522,905.0,25733-12204,21085250,25733,12204,2457399.5463,15700.0,2,0.994073482099,1.0270642522,904.0
